-0.90330863,0.8688646,0.9604341,0.11769128,-0.17543536,-0.30307966,-0.23279627,-0.7031701,-0.8073594,-0.77556205,-0.8200155,-0.931207,-0.82349974,-0.78567755,-0.92183125,-0.881112,-0.7447553,-0.78898597,-0.9116029,-0.8250455
-0.89421713,0.74031305,0.9862138,0.3423611,-0.12226265,-0.18947563,-0.21844546,-0.5391997,-0.8038382,-0.7731223,-0.7779906,-0.88598317,-0.9250623,-0.8291028,-0.8013052,-0.8378694,-0.79267275,-0.8170537,-0.8399982,-0.7893819
-0.9160326,0.8374149,0.929006,0.25239334,-0.26489112,-0.36950877,-0.37905514,-0.5412282,-0.89196634,-0.747188,-0.891699,-0.9493552,-0.9180485,-0.84505594,-0.8998656,-0.86383677,-0.8287059,-0.8309019,-0.8918728,-0.8808108
-0.8433695,0.8692874,0.9502093,0.23098542,-0.15007694,-0.3218527,-0.21320206,-0.49678144,-0.8341773,-0.7505436,-0.73439467,-0.8523299,-0.9311087,-0.83975077,-0.89428675,-0.9232106,-0.80784494,-0.8249505,-0.7648898,-0.8181468
-0.89397806,0.84212047,0.91968375,0.2020303,-0.16961315,-0.33252323,-0.116488606,-0.63173443,-0.8537847,-0.7796674,-1.0371748,-0.767803,-0.8751809,-0.91500556,-0.87588185,-0.86449647,-0.7921837,-0.9013615,-0.88198966,-0.78040385
-0.22162977,0.6010212,0.666137,-0.34678176,-0.31563756,-0.39981538,-0.21715376,-0.47081992,-0.55084395,-0.6543562,-0.6454449,-0.66005677,-0.71272945,-0.64859885,-0.68661135,-0.7315122,-0.72307146,-0.6505955,-0.6519061,-0.70595026
-0.89490014,0.7873333,1.1041051,0.42668048,0.1005007,-0.29698104,-0.20280701,-0.6009407,-0.79120624,-0.87558687,-0.9154615,-0.86151,-0.9483831,-0.8766485,-0.99940336,-0.95095927,-0.88464236,-0.89119804,-0.9304491,-0.83838046
-0.84395593,0.7872603,0.9968331,0.29974124,-0.042861544,-0.27281114,-0.0677745,-0.5243124,-0.76949793,-0.89144754,-0.8786232,-0.9005587,-0.895206,-0.7888786,-0.8530352,-0.9244052,-0.6695632,-0.8157948,-0.861933,-0.85598177
-0.25390437,0.77114826,0.8203658,-0.23313726,-0.32645813,-0.37072867,-0.39221564,-0.45798677,-0.6026972,-0.6300679,-0.5981024,-0.5956116,-0.661795,-0.6513286,-0.7725072,-0.62567854,-0.7327611,-0.6005879,-0.62268764,-0.70479494
-0.26774874,0.7910504,0.8208127,-0.16093229,-0.37181243,-0.5228313,-0.32337043,-0.50951207,-0.6348554,-0.6949838,-0.7460167,-0.6543354,-0.6987882,-0.7182397,-0.7478395,-0.6878433,-0.6457168,-0.6816908,-0.66301197,-0.6522778
